顾客编号	大类名称	中类名称	小类名称	销售日期	销售数量	销售金额	商品单价
72	肉禽	猪肉	猪骨	20150102	1.41		41.8
122	酒饮	果汁饮料	植物蛋白饮料	20150102	2		11.3
116	日配	常温乳品	利乐砖乳酸菌	20150102	12		5.3
93	蔬果	蔬菜	根茎	20150102	0.986		5.56
93	粮油	煮食面/粉	挂面	20150102	1		5.3
94	休闲	即食熟制品	其他即食熟制品	20150102	1		17.9
68	休闲	膨化点心	袋装薯片	20150102	1		7.5
70	粮油	桶杯装速食面	牛肉口味	20150102	1		3
98	洗化	纸制品	湿巾纸	20150102	1		7.9
123	日配	常温乳品	百利包纯奶	20150102	16		2.1
76	粮油	盐/糖	功能盐	20150102	1		2.3
66	蔬果	水果	蕉类	20150102	1.13		9.98
107	洗化	洗护发用品	润发护发	20150102	1		42.9
77	休闲	饼干	威化	20150102	1		14.9
77	休闲	糕点	蛋糕	20150102	1		10.5
108	蔬果	蔬菜	叶菜	20150102	0.296		5.56
84	日配	蛋类	新鲜蛋品	20150102	0.818		6.78
108	洗化	纸制品	软抽纸巾	20150102	1		9.9
34	洗化	纸制品	无芯纸	20150102	1		24.9
90	日配	冷冻水饺	其它水饺	20150102	1		10.3
90	冲调	奶粉	营养奶粉	20150102	1		20.9
90	酒饮	果汁饮料	植物蛋白饮料	20150102	1		3.9
104	肉禽	猪肉	鲜猪肉	20150102	0.558		27.8
91	蔬果	蔬菜	根茎	20150102	0.81		7.6
64	休闲	糕点	沙琪玛	20150102	1		14.3
68	蔬果	蔬菜	叶菜	20150102	1.025		2.56
68	蔬果	蔬菜	花果	20150102	0.537		2.58
90	粮油	五谷杂粮	杂粮	20150102	0.546		13.8
90	休闲	饼干	钙奶	20150102	1		3.9
90	洗化	纸制品	平板纸	20150102	1		3.9
73	洗化	纸制品	软抽纸巾	20150102	1		9.7
70	蔬果	蔬菜	花果	20150102	0.292		7.8
74	蔬果	蔬菜	根茎	20150102	0.296		7.8
124	蔬果	蔬菜	根茎	20150102	1.997		3.96
124	蔬果	蔬菜	鲜调味	20150102	0.222		5.98
124	烘焙	现制西式糕点	现制西式糕点	20150102	0.328		16
96	休闲	饼干	趣味/休闲	20150102	1		4.3
12	蔬果	蔬菜	根茎	20150102	0.704		6.56
110	酒饮	茶饮料	红茶	20150102	1		2.5
12	蔬果	蔬菜	叶菜	20150102	0.666		6.56
92	蔬果	水果	其它水果	20150102	0.973		23
93	蔬果	加工豆类	豆腐	20150102	2		1.5
94	酒饮	果汁饮料	其他果汁饮料	20150102	1		4.5
123	粮油	袋装速食面组	禽肉口味	20150102	1		11.3
76	洗化	卫生巾	夜用卫生巾	20150102	1		8.9
82	蔬果	加工豆类	豆腐	20150102	1		1.5
87	粮油	液体调料	香醋	20150102	1		1.3
97	休闲	糕点	其他糕点	20150102	0.258		19.8
68	休闲	糖果	软糖	20150102	1		2
69	休闲	即食熟制品	豆干类	20150102	1		3.9
88	休闲	饼干	简装/压缩	20150102	0.212		19.8
71	蔬果	蔬菜	其它蔬菜	20150102	4		2
74	休闲	口香糖	有糖口香糖	20150102	1		10.9
27	洗化	洗衣用品	洗衣液	20150102	3		9.9
115	蔬果	蔬菜	花果	20150102	0.882		16
80	日配	常温乳品	利乐枕营养奶	20150102	16		2.8
94	冲调	冲饮品	奶茶饮品	20150102	1		3
109	休闲	糖果	其他糖果	20150102	0.128		54
68	蔬果	蔬菜	菌菇类	20150102	0.298		9
68	粮油	袋装速食面	牛肉口味	20150102	1		3
70	蔬果	蔬菜	菌菇类	20150102	0.116		9
70	文体	学生用品	剪刀美工刀	20150102	2		0.5
72	蔬果	蔬菜	花果	20150102	0.82		1.8
72	蔬果	蔬菜	菌菇类	20150102	1		30
100	蔬果	水果	苹果类	20150102	1.748		17.8
3	休闲	炒货	香瓜子	20150102	0.33		13.8
3	休闲	糖果	其他糖果	20150102	0.13		71
74	洗化	口腔卫生用品	成人牙膏	20150102	1		18.9
94	日配	冷藏乳品	冷藏果粒酸乳	20150102	1		6.9
94	酒饮	乳饮料	加味酸乳饮	20150102	1		4.3
90	粮油	罐头	肉类罐头	20150102	1		19.9
75	肉禽	鸡产品	分割鸡件	20150102	0.418		19
27	蔬果	蔬菜	根茎	20150102	0.166		5
27	休闲	即食熟制品	豆干类	20150102	0.262		59
125	日配	冷藏乳品	冷藏乳酸菌	20150102	1		12.9
90	休闲	饼干	趣味/休闲	20150102	1		4.5
105	蔬果	蔬菜	叶菜	20150102	1.082		2.56
124	蔬果	水果	梨类	20150102	1.796		3.18
87	粮油	液体调料	白醋	20150102	1		2.9
90	休闲	糕点	蛋卷	20150102	1		4.5
83	熟食	凉拌熟食	凉拌素食	20150102	0.001		20
106	日配	冷藏乳品	冷藏原味鲜乳	20150102	1		15.9
112	酒饮	运动机能饮料	健康机能饮料	20150102	1		6
103	蔬果	蔬菜	根茎	20150102	0.334		3.96
85	蔬果	水果	进口水果	20150102	0.618		17.6
114	日配	常温乳品	利乐砖乳酸菌	20150102	12		5.5
109	蔬果	水果	苹果类	20150102	0.676		7.98
68	日配	冷藏乳品	冷藏原味酸乳	20150102	1		11.9
69	休闲	饼干	曲奇	20150102	1		5.7
107	日配	常温肉制品	猪肉火腿肠	20150102	1		16.3
68	蔬果	蔬菜	花果	20150102	0.39		1.98
68	粮油	调味酱	色拉酱	20150102	1		15.9
69	休闲	膨化点心	袋装薯片	20150102	1		4
69	休闲	口香糖	无糖口香糖	20150102	1		10.4
70	日配	冷冻火锅类	火锅丸类	20150102	0.534		32.6
71	粮油	南北干货	红枣	20150102	0.35		37.8
106	冲调	滋补营养品	补钙/铁/锌	20150102	1		81.9
106	休闲	蜜饯	梅	20150102	1		4.2
93	熟食	现制中式面点	现制蒸类	20150102	8		0.5
94	休闲	蜜饯	山楂	20150102	1		4.9
123	日配	蛋类	新鲜蛋品	20150102	0.94		6.78
82	蔬果	蔬菜	叶菜	20150102	1.038		2.56
80	粮油	食用油	玉米油	20150102	1		87.9
76	休闲	蜜饯	枣	20150102	1		3.7
98	洗化	纸制品	软抽纸巾	20150102	1		6.9
109	酒饮	进口饮料	进口碳酸	20150102	1		7.5
73	酒饮	果汁饮料	植物蛋白饮料	20150102	1		4.9
27	蔬果	蔬菜	根茎	20150102	0.352		2.56
77	休闲	膨化点心	粟米类	20150102	1		3.9
34	休闲	蜜饯	葡萄干	20150102	1		11.9
77	休闲	饼干	趣味/休闲	20150102	1		4.9
69	日配	常温肉制品	猪肉火腿肠	20150102	1		16.3
72	肉禽	猪肉	鲜猪肉	20150102	0.42		27.8
72	蔬果	蔬菜	花果	20150102	0.752		1.6
80	粮油	袋装速食面组	牛肉口味	20150102	1		17.3
80	休闲	口香糖	无糖口香糖	20150102	1		5.2
76	粮油	调味料	鸡精	20150102	1		7.3
105	蔬果	水果	蕉类	20150102	0.892		9.98
89	粮油	液体调料	其他酱油	20150102	1		8.9
90	休闲	饼干	威化	20150102	1		14.9
90	酒饮	果汁饮料	植物蛋白饮料	20150102	1		5
87	蔬果	蔬菜	叶菜	20150102	0.23		5.8
87	蔬果	蔬菜	菌菇类	20150102	0.14		18
63	熟食	现制中式面点	现制烙类	20150102	4		1
121	粮油	袋装速食面	牛肉口味	20150102	1		2.5
110	针织	鞋配件	鞋垫	20150102	1		8
91	蔬果	蔬菜	叶菜	20150102	1		4.98
105	蔬果	水果	梨类	20150102	1.27		11.98
105	粮油	袋装速食面	牛肉口味	20150102	1		3
126	粮油	五谷杂粮	饺子粉	20150102	1		19.9
56	粮油	煮食面/粉	杂粮挂面	20150102	2		6.9
106	休闲	即食熟制品	猪肉干	20150102	1		8.9
124	蔬果	蔬菜	根茎	20150102	0.304		5.8
12	粮油	南北干货	蔬菜	20150102	0.346		19.8
83	蔬果	蔬菜	花果	20150102	0.304		6.56
83	休闲	糖果	其他糖果	20150102	1		1
66	冲调	冲饮品	奶茶饮品	20150102	1		3
107	粮油	桶杯装速食面	牛肉口味	20150102	1		3.9
82	蔬果	蔬菜	叶菜	20150102	1.184		2.56
114	蔬果	蔬菜	花果	20150102	0.418		1.98
103	日配	蛋类	新鲜蛋品	20150102	1.756		6.78
64	蔬果	水果	蕉类	20150102	2.266		5.96
86	日配	常温乳品	利乐砖营养奶	20150102	1		76
63	蔬果	蔬菜	花果	20150102	0.781		2.58
119	粮油	液体调料	料酒	20150102	1		5.9
70	蔬果	蔬菜	叶菜	20150102	0.182		5.6
70	蔬果	蔬菜	根茎	20150102	0.454		3.8
74	粮油	液体调料	白醋	20150102	1		5.9
94	休闲	饼干	酥性	20150102	1		3.7
94	酒饮	香烟	国产省内香烟	20150102	1		32
120	日配	常温乳品	利乐砖乳酸菌	20150102	12		5.5
3	休闲	巧克力	其他巧克力	20150102	0.172		37.8
77	休闲	饼干	其他饼干	20150102	1		5.5
90	日配	冷冻汤圆	其它汤圆	20150102	1		14.3
90	酒饮	乳饮料	纯味酸乳饮	20150102	1		4.9
96	洗化	洗衣用品	洗衣粉	20150102	1		10.9
83	休闲	巧克力	黑/纯巧克力	20150102	1		19.9
87	休闲	炒货	西瓜子	20150102	1		8.5
95	粮油	液体调料	生抽酱油	20150102	1		6.9
127	洗化	卫生巾	日用卫生巾	20150103	1		7.9
128	蔬果	蔬菜	叶菜	20150103	0.305		5.6
129	蔬果	蔬菜	根茎	20150103	0.718		2.56
129	蔬果	蔬菜	菌菇类	20150103	0.176		16.8
130	熟食	现制中式面点	现制烙类	20150103	2		1
131	休闲	饼干	酥性	20150103	1		3.7
132	休闲	果冻	立袋可吸果冻	20150103	1		3.3
131	粮油	袋装速食面组	猪肉口味	20150103	1		21.8
132	休闲	炒货	香瓜子	20150103	1		8.7
133	蔬果	蔬菜	花果	20150103	0.22		9.6
134	酒饮	碳酸饮料	可乐型	20150103	1		2.8
135	蔬果	蔬菜	花果	20150103	1.066		2.58
135	休闲	膨化点心	薯条	20150103	1		3.3
136	日配	蛋类	新鲜蛋品	20150103	0.816		6.78
61	休闲	糖果	其他糖果	20150103	0.084		71
131	酒饮	纯果汁	纯柳橙汁	20150103	1		4.7
137	蔬果	加工豆类	豆类料理	20150103	1		5.8
137	文体	笔类	记号笔	20150103	1		3.3
138	蔬果	水果	蕉类	20150103	2.216		5.96
139	休闲	膨化点心	袋装薯片	20150103	1		5.9
139	休闲	巧克力	夹心巧克力	20150103	1		5.3
140	休闲	饼干	钙奶	20150103	1		3.9
141	肉禽	猪肉	鲜猪肉	20150103	0.682		27.8
132	休闲	膨化点心	袋装薯片	20150103	1		3.3
132	休闲	膨化点心	袋装薯片	20150103	1		4
132	酒饮	进口酒	预调酒	20150103	1		10.5
142	粮油	液体调料	滴醋	20150103	1		3.8
143	蔬果	水果	进口水果	20150103	0.446		17.6
138	蔬果	水果	苹果类	20150103	1.55		11.98
128	洗化	纸制品	手帕纸	20150103	1		3
140	粮油	调味料	香辛料	20150103	1		2.7
144	蔬果	水果	蕉类	20150103	0.984		9.98
145	日配	蛋类	新鲜蛋品	20150103	0.742		6.78
134	休闲	糖果	其他糖果	20150103	1		4.5
141	肉禽	鸡产品	分割鸡件	20150103	0.254		35.8
146	休闲	膨化点心	罐装薯片	20150103	1		8.3
147	休闲	进口食品	进口休闲食品	20150103	3		19.9
127	洗化	卫生巾	夜用卫生巾	20150103	1		9.9
148	洗化	纸制品	无芯纸	20150103	1		14.5
131	休闲	饼干	粗粮/蔬菜	20150103	1		3.7
132	日配	冷藏乳品	冷藏乳酸菌	20150103	1		11.5
132	休闲	即食熟制品	豆干类	20150103	1		2.5
115	家居	打扫用品	杂物筒	20150103	1		4.5
17	休闲	饼干	简装/压缩	20150103	0.178		19.8
140	蔬果	蔬菜	花果	20150103	0.674		2.58
140	熟食	现制中式面点	现制蒸类	20150103	0.41		6
140	休闲	饼干	钙奶	20150103	1		4.7
134	休闲	膨化点心	其他膨化点心	20150103	1		2.7
149	洗化	纸制品	无芯纸	20150103	1		14.5
150	熟食	现制中式面点	现制烙类	20150103	2		1
151	蔬果	蔬菜	有机蔬菜	20150103	0.908		5
151	粮油	调味料	鸡精	20150103	1		8.5
152	蔬果	蔬菜	菌菇类	20150103	0.198		18
139	蔬果	水果	柑桔柚类	20150103	1.074		6.98
140	粮油	调味酱	甜面/豆瓣酱	20150103	1		3.7
137	蔬果	蔬菜	有机蔬菜	20150103	0.71		5
153	日配	冷冻水饺	其它水饺	20150103	1		10.3
153	日配	冷冻包子馒头	咸馅包子	20150103	1		19.3
154	休闲	饼干	钙奶	20150103	1		3.7
155	洗化	纸制品	软抽纸巾	20150103	1		9.7
156	洗化	纸制品	无芯纸	20150103	1		14.5
151	粮油	盐/糖	功能糖	20150103	1		9.9
130	蔬果	蔬菜	叶菜	20150103	2.962		2.56
156	酒饮	碳酸饮料	原味型	20150103	1		6.9
144	蔬果	蔬菜	根茎	20150103	0.658		2.56
154	蔬果	蔬菜	花果	20150103	0.786		2.58
151	粮油	酱菜类	蔬菜	20150103	1		8.2
131	酒饮	纯果汁	纯苹果汁	20150103	1		5.7
146	休闲	膨化点心	袋装薯片	20150103	1		3.7
132	洗化	洗浴用品	功能性香皂	20150103	1		1.9
133	日配	蛋类	新鲜蛋品	20150103	0.804		6.78
157	肉禽	鸡产品	分割鸡件	20150103	0.368		17.6
158	粮油	调味酱	甜面/豆瓣酱	20150103	1		3.7
12	肉禽	猪肉	猪骨	20150103	1.184		25.6
159	蔬果	水果	梨类	20150103	1.696		3.18
134	休闲	饼干	趣味/休闲	20150103	1		4.5
160	粮油	五谷杂粮	袋装白米	20150103	1		49.9
151	粮油	酱菜类	腐乳	20150103	1		7.9
137	休闲	膨化点心	袋装薯片	20150103	1		2.5
87	粮油	液体调料	料酒	20150103	1		5.9
151	洗化	纸制品	手帕纸	20150103	1		2.9
154	蔬果	蔬菜	花果	20150103	0.228		9.6
154	蔬果	蔬菜	菌菇类	20150103	0.34		9
161	休闲	无糖食品	无糖休闲食品	20150103	1		20
162	休闲	进口食品	进口休闲食品	20150103	1		12
162	洗化	卫生巾	夜用卫生巾	20150103	1		6.7
131	酒饮	果汁饮料	植物蛋白饮料	20150103	20		3.5
133	蔬果	蔬菜	叶菜	20150103	0.372		5.8
140	蔬果	蔬菜	根茎	20150103	1.168		2.56
163	日配	冷藏肉制品	香肠类	20150103	1		16.5
17	蔬果	蔬菜	根茎	20150103	1.327		2.56
17	休闲	糕点	散称糕点	20150103	0.21		23.8
164	日配	冷冻馄饨	其它馄饨	20150103	1		7.3
165	蔬果	水果	进口水果	20150103	1.206		17.6
151	蔬果	蔬菜	叶菜	20150103	1.732		2.56
151	洗化	卫生巾	夜用卫生巾	20150103	1		6.3
166	休闲	糖果	玩具糖	20150103	1		1
167	日配	常温肉制品	猪肉火腿肠	20150103	1		16.3
87	粮油	液体调料	香醋	20150103	1		6.7
154	休闲	即食熟制品	豆干类	20150103	0.638		59
158	粮油	酱菜类	腐乳	20150103	1		6.7
168	日配	常温肉制品	猪肉火腿肠	20150103	1		16.3
169	日配	蛋类	新鲜蛋品	20150103	1.868		6.78
127	蔬果	蔬菜	叶菜	20150103	0.538		5.6
128	蔬果	蔬菜	其它蔬菜	20150103	0.318		7.96
128	洗化	洗衣用品	洗衣粉	20150103	1		4.9
129	熟食	卤制熟食	卤制畜类	20150103	0.142		90
146	休闲	果冻	立袋可吸果冻	20150103	1		2.3
139	休闲	膨化点心	袋装薯片	20150103	1		5.9
134	休闲	膨化点心	袋装薯片	20150103	1		6
170	粮油	液体调料	老抽酱油	20150103	1		7.3
137	休闲	炒货	香瓜子	20150103	0.354		13.8
142	蔬果	蔬菜	花果	20150103	0.408		6.56
143	休闲	糖果	棒糖	20150103	0.062		87.8
12	粮油	南北干货	粉丝/条	20150103	0.544		6.8
158	粮油	调味料	香辛粉	20150103	1		3.9
171	肉禽	猪肉	猪肉丝馅片	20150103	0.6		29.8
172	蔬果	水果	柑桔柚类	20150103	2		3.98
130	蔬果	蔬菜	花果	20150103	0.338		9.6
173	日配	常温乳品	利乐砖酸酸乳	20150103	1		66
136	肉禽	猪肉	鲜猪肉	20150103	0.222		27.8
137	蔬果	水果	其它水果	20150103	0.98		5.96
143	休闲	口香糖	无糖口香糖	20150103	1		10.9
162	洗化	卫生巾	套装卫生巾	20150103	1		7.7
174	粮油	煮食面/粉	挂面	20150103	1		5.3
175	日配	蛋类	新鲜蛋品	20150103	1		14.9
163	蔬果	水果	苹果类	20150103	1.098		27.8
151	粮油	酱菜类	瓜类	20150103	1		7.3
152	蔬果	其它加工	咸菜干货	20150103	0.204		2
176	休闲	蜜饯	葡萄干	20150103	1		11.9
169	粮油	液体调料	白醋	20150103	1		2.7
127	蔬果	蔬菜	菌菇类	20150103	0.17		9
171	蔬果	加工豆类	豆腐	20150103	2		1.5
131	粮油	罐头	鱼类罐头	20150103	1		16.3
139	休闲	膨化点心	袋装薯片	20150103	1		5.5
134	蔬果	水果	柑桔柚类	20150103	1.56		10
134	休闲	即食熟制品	牛肉干	20150103	1		10.9
144	休闲	巧克力	其他巧克力	20150103	0.058		117
162	休闲	糖果	其他糖果	20150103	1		3.5
174	粮油	罐头	八宝粥	20150103	1		3.7
127	蔬果	蔬菜	鲜调味	20150103	0.296		3.56
154	休闲	口香糖	无糖口香糖	20150103	1		5.2
151	家电	季节性电器	其他季节性电器	20150103	1		38
131	休闲	炒货	杏仁	20150103	1		16.9
177	休闲	膨化点心	罐装薯片	20150103	1		7.9
128	日配	蛋类	松花蛋	20150103	0.352		19.6
178	日配	冷藏乳品	冷藏乳酸菌	20150103	1		12.9
178	休闲	糕点	中式糕点	20150103	1		9.3
133	蔬果	蔬菜	花果	20150103	0.668		2.58
136	蔬果	蔬菜	根茎	20150103	0.258		3.96
172	休闲	饼干	钙奶	20150103	1		3.7
172	休闲	炒货	带壳花生	20150103	0.202		11.8
179	日配	常温乳品	利乐枕纯奶	20150103	16		2.7
134	洗化	卫生巾	日用卫生巾	20150103	1		14.7
180	冲调	冲调食品	芝麻糊	20150103	1		22.7
148	洗化	纸制品	无芯纸	20150103	1		24.9
140	蔬果	蔬菜	叶菜	20150103	0.196		6
134	休闲	膨化点心	其他膨化点心	20150103	1		2.9
141	蔬果	蔬菜	有机蔬菜	20150103	0.468		5
142	蔬果	蔬菜	根茎	20150103	0.367		5.56
127	蔬果	蔬菜	叶菜	20150103	2		4.98
127	蔬果	蔬菜	花果	20150103	1.035		2.58
127	洗化	卫生巾	日用卫生巾	20150103	1		9.5
127	洗化	卫生巾	卫生护垫	20150103	1		4.7
129	蔬果	蔬菜	花果	20150103	0.373		2.58
128	蔬果	蔬菜	花果	20150103	0.396		2.58
129	蔬果	蔬菜	根茎	20150103	1.09		56
174	粮油	调味料	80%味精	20150103	1		1.9
131	酒饮	净水	其他水	20150103	1		1.9
177	蔬果	蔬菜	花果	20150103	0.467		2.58
145	熟食	卤制熟食	卤制畜类	20150103	0.388		90
145	蔬果	加工豆类	豆腐	20150103	1		1.5
146	休闲	果冻	果冻/布丁	20150103	1		7.9
146	休闲	果冻	立袋可吸果冻	20150103	1		2.5
177	肉禽	鸡产品	调味鸡肉	20150103	0.486		19.6
173	家居	厨房清洁	钢丝球	20150103	1		4.5
181	日配	常温肉制品	猪肉火腿肠	20150103	1		16.3
24	蔬果	水果	蕉类	20150103	0.964		5.96
161	粮油	液体调料	其他液体调料	20150103	1		6.9
150	蔬果	加工豆类	豆腐	20150103	0.349		2.96
152	蔬果	加工豆类	豆腐	20150103	1		1.5
139	蔬果	水果	梨类	20150103	0.786		4
139	休闲	炒货	核桃/肉	20150103	0.48		39.8
134	蔬果	水果	苹果类	20150103	0.9		17.8
149	洗化	洗护发用品	洗发水	20150103	1		14.9
141	蔬果	蔬菜	菌菇类	20150103	0.284		9
137	休闲	饼干	趣味/休闲	20150103	1		3.5
128	蔬果	加工豆类	豆腐	20150103	2		1.5
129	肉禽	猪肉	鲜猪肉	20150103	0.174		29.8
87	粮油	五谷杂粮	散称白米	20150103	2.556		5.58
168	日配	外送面包糕点	外送甜面包	20150103	0.36		17.8
131	休闲	糕点	中式糕点	20150103	1		9.9
155	冲调	冲调食品	其他冲调食品	20150103	1		3.8
140	蔬果	蔬菜	花果	20150103	0.104		7.8
140	熟食	现制中式面点	现制烙类	20150103	2		1
140	粮油	调味酱	甜面/豆瓣酱	20150103	1		13.3
166	粮油	五谷杂粮	散称白米	20150103	4.59		4.2
167	日配	冷冻点心	冷冻面食	20150103	1		13.9
176	文体	小型健身器材	跳绳	20150103	1		6.7
177	熟食	凉拌熟食	凉拌荤食	20150103	0.394		35.6
17	休闲	糕点	散称糕点	20150103	0.336		25.8
17	休闲	巧克力	威化巧克力	20150103	1		8.5
162	休闲	糕点	散称糕点	20150103	0.154		33.8
162	休闲	糕点	散称糕点	20150103	0.222		33.8
149	粮油	酱菜类	笋类	20150103	1		2.3
164	休闲	炒货	香瓜子	20150103	1		5.3
137	蔬果	水果	进口水果	20150103	0.432		15.9
137	休闲	炒货	去壳花生	20150103	0.314		23.8
137	休闲	炒货	其他炒货	20150103	0.128		64
181	蔬果	蔬菜	花果	20150103	0.08		9
182	洗化	洗浴用品	沐浴露	20150103	1		36.5
87	粮油	煮食面/粉	挂面	20150103	1		2.9
182	粮油	盐/糖	功能盐	20150103	3		2.8
163	日配	蛋类	新鲜蛋品	20150103	0.828		6.78
163	休闲	糕点	中式糕点	20150103	1		1.3
160	休闲	糕点	中式糕点	20150103	0.968		17.8
151	粮油	五谷杂粮	散称白米	20150103	2.26		6.58
159	粮油	煮食面/粉	其他煮食面/粉	20150103	1		4.9
167	日配	冷冻包子馒头	甜馅包子	20150103	1		19.3
176	休闲	蜜饯	山楂	20150103	1		9.5
151	肉禽	猪肉	鲜猪肉	20150103	0.384		29.8
151	日配	蛋类	新鲜蛋品	20150103	0.896		6.78
151	休闲	饼干	趣味/休闲	20150103	1		7
181	日配	冷藏肉制品	香肠类	20150103	1		16.5
87	粮油	调味料	香辛粉	20150103	1		3.7
171	粮油	液体调料	老抽酱油	20150103	1		1
167	肉禽	猪肉	猪骨	20150103	0.89		41.8
61	日配	冷藏乳品	冷藏乳酸菌	20150103	1		5
130	粮油	盐/糖	功能盐	20150103	4		2.3
173	粮油	盐/糖	功能盐	20150103	1		2.8
133	蔬果	蔬菜	叶菜	20150103	0.218		5.56
169	蔬果	加工豆类	豆腐	20150103	1		1.5
157	蔬果	蔬菜	花果	20150103	0.612		1.6
127	蔬果	蔬菜	菌菇类	20150103	1		5.5
127	酒饮	啤酒	国产黄啤	20150103	1		6
165	蔬果	水果	苹果类	20150103	1.646		11.98
152	蔬果	加工豆类	豆类料理	20150103	0.373		12
115	粮油	调味酱	甜面/豆瓣酱	20150103	1		6.7
134	休闲	膨化点心	其他膨化点心	20150103	1		2.9
168	蔬果	蔬菜	根茎	20150103	0.941		1.96
157	蔬果	蔬菜	叶菜	20150103	1		4.98
183	蔬果	水果	苹果类	20150103	2.46		11.98
137	休闲	饼干	趣味/休闲	20150103	1		3.7
144	蔬果	蔬菜	根茎	20150103	1.749		3.96
162	洗化	口腔卫生用品	成人牙膏	20150103	1		3.9
184	蔬果	蔬菜	鲜调味	20150103	0.334		5.98
139	蔬果	水果	柑桔柚类	20150103	0.94		14.99
141	蔬果	蔬菜	花果	20150103	0.478		5.8
17	休闲	饼干	简装/压缩	20150103	0.162		19.8
142	冲调	冲调食品	芝麻糊	20150103	1		22.7
175	粮油	食用油	调和油	20150103	1		74.9
163	日配	冷藏乳品	冷藏果粒酸乳	20150103	1		11.3
161	蔬果	蔬菜	鲜调味	20150103	0.106		3.56
17	粮油	煮食面/粉	鸡蛋挂面	20150103	1		5.9
164	日配	冷藏肉制品	其它肠类	20150103	2		17.9
179	日配	常温乳品	利乐砖加味奶	20150103	12		3.5
129	蔬果	蔬菜	菌菇类	20150103	1		30
172	休闲	炒货	带壳花生	20150103	0.272		11.8
61	蔬果	蔬菜	花果	20150103	0.576		5.8
61	日配	冷藏乳品	冷藏果粒酸乳	20150103	1		8.9
131	休闲	炒货	香瓜子	20150103	1		4.3
146	休闲	膨化点心	其他膨化点心	20150103	1		4.3
169	酒饮	乳饮料	果味乳饮	20150103	1		10.7
132	休闲	即食熟制品	牛肉干	20150103	1		10.9
132	休闲	糖果	凝胶糖	20150103	1		3
132	休闲	口香糖	无糖口香糖	20150103	1		5.2
135	熟食	卤制熟食	卤制畜类	20150103	0.434		90
