id,cname,mname,sname,date,svolume,mount,price
140,粮油,调味酱,甜面/豆瓣酱,20230103,1,13.3,13.3
140,洗化,纸制品,无芯纸,20230103,4,6,1.5
142,粮油,液体调料,滴醋,20230103,1,3.8,3.8
142,蔬果,蔬菜,花果,20230103,0.408,2.67648,6.56
142,蔬果,蔬菜,根茎,20230103,0.367,2.04052,5.56
142,冲调,冲调食品,芝麻糊,20230103,1,22.7,22.7
142,蔬果,蔬菜,根茎,20230103,0.374,1.4212,3.8
144,蔬果,水果,蕉类,20230103,0.984,9.82032,9.98
144,蔬果,蔬菜,根茎,20230103,0.658,1.68448,2.56
144,休闲,巧克力,其他巧克力,20230103,0.058,6.786,117
144,蔬果,蔬菜,根茎,20230103,1.749,6.92604,3.96
145,日配,蛋类,新鲜蛋品,20230103,0.742,5.03076,6.78
145,熟食,卤制熟食,卤制畜类,20230103,0.388,34.92,90
145,蔬果,加工豆类,豆腐,20230103,1,1.5,1.5
146,休闲,膨化点心,罐装薯片,20230103,1,8.3,8.3
146,休闲,膨化点心,袋装薯片,20230103,1,3.7,3.7
146,休闲,果冻,立袋可吸果冻,20230103,1,2.3,2.3
146,休闲,果冻,果冻/布丁,20230103,1,7.9,7.9
146,休闲,果冻,立袋可吸果冻,20230103,1,2.5,2.5
146,休闲,膨化点心,其他膨化点心,20230103,1,4.3,4.3
151,蔬果,蔬菜,有机蔬菜,20230103,0.908,4.54,5
151,粮油,调味料,鸡精,20230103,1,8.5,8.5
151,粮油,盐/糖,功能糖,20230103,1,9.9,9.9
151,粮油,酱菜类,蔬菜,20230103,1,8.2,8.2
151,粮油,酱菜类,腐乳,20230103,1,7.9,7.9
151,洗化,纸制品,手帕纸,20230103,1,2.9,2.9
151,蔬果,蔬菜,叶菜,20230103,1.732,4.43392,2.56
151,洗化,卫生巾,夜用卫生巾,20230103,1,6.3,6.3
151,粮油,酱菜类,瓜类,20230103,1,7.3,7.3
151,家电,季节性电器,其他季节性电器,20230103,1,38,38
151,粮油,五谷杂粮,散称白米,20230103,2.26,14.8708,6.58
151,肉禽,猪肉,鲜猪肉,20230103,0.384,11.4432,29.8
151,日配,蛋类,新鲜蛋品,20230103,0.896,6.07488,6.78
151,休闲,饼干,趣味/休闲,20230103,1,7,7
152,蔬果,蔬菜,菌菇类,20230103,0.198,3.564,18
152,蔬果,其它加工,咸菜干货,20230103,0.204,0.408,2
152,蔬果,加工豆类,豆腐,20230103,1,1.5,1.5
152,蔬果,加工豆类,豆类料理,20230103,0.373,4.476,12
153,日配,冷冻水饺,其它水饺,20230103,1,10.3,10.3
153,日配,冷冻包子馒头,咸馅包子,20230103,1,19.3,19.3
153,休闲,口香糖,其他口香糖,20230103,1,3.4,3.4
156,洗化,纸制品,无芯纸,20230103,1,14.5,14.5
156,酒饮,碳酸饮料,原味型,20230103,1,6.9,6.9
162,休闲,进口食品,进口休闲食品,20230103,1,12,12
162,洗化,卫生巾,夜用卫生巾,20230103,1,6.7,6.7
162,洗化,卫生巾,套装卫生巾,20230103,1,7.7,7.7
162,休闲,糖果,其他糖果,20230103,1,3.5,3.5
162,休闲,糕点,散称糕点,20230103,0.154,5.2052,33.8
162,休闲,糕点,散称糕点,20230103,0.222,7.5036,33.8
162,洗化,口腔卫生用品,成人牙膏,20230103,1,3.9,3.9
163,日配,冷藏肉制品,香肠类,20230103,1,16.5,16.5
163,蔬果,水果,苹果类,20230103,1.098,30.5244,27.8
163,日配,蛋类,新鲜蛋品,20230103,0.828,5.61384,6.78
163,休闲,糕点,中式糕点,20230103,1,1.3,1.3
163,日配,冷藏乳品,冷藏果粒酸乳,20230103,1,11.3,11.3
164,日配,冷冻馄饨,其它馄饨,20230103,1,7.3,7.3
164,休闲,炒货,香瓜子,20230103,1,5.3,5.3
164,日配,冷藏肉制品,其它肠类,20230103,2,35.8,17.9
167,日配,常温肉制品,猪肉火腿肠,20230103,1,16.3,16.3
167,日配,冷冻点心,冷冻面食,20230103,1,13.9,13.9
167,日配,冷冻包子馒头,甜馅包子,20230103,1,19.3,19.3
167,肉禽,猪肉,猪骨,20230103,0.89,37.202,41.8
167,洗化,纸制品,无芯纸,20230103,1,14.5,14.5
168,日配,常温肉制品,猪肉火腿肠,20230103,1,16.3,16.3
168,日配,外送面包糕点,外送甜面包,20230103,0.36,6.408,17.8
168,蔬果,蔬菜,根茎,20230103,0.941,1.84436,1.96
168,休闲,即食熟制品,豆干类,20230103,1,4,4
172,蔬果,水果,柑桔柚类,20230103,2,7.96,3.98
172,休闲,饼干,钙奶,20230103,1,3.7,3.7
172,休闲,炒货,带壳花生,20230103,0.202,2.3836,11.8
172,休闲,炒货,带壳花生,20230103,0.272,3.2096,11.8
174,粮油,煮食面/粉,挂面,20230103,1,5.3,5.3
174,粮油,罐头,八宝粥,20230103,1,3.7,3.7
174,粮油,调味料,80%味精,20230103,1,1.9,1.9
176,休闲,蜜饯,葡萄干,20230103,1,11.9,11.9
176,文体,小型健身器材,跳绳,20230103,1,6.7,6.7
176,休闲,蜜饯,山楂,20230103,1,9.5,9.5
176,休闲,炒货,香瓜子,20230103,1,3.2,3.2
177,休闲,膨化点心,罐装薯片,20230103,1,7.9,7.9
177,蔬果,蔬菜,花果,20230103,0.467,1.20486,2.58
177,肉禽,鸡产品,调味鸡肉,20230103,0.486,9.5256,19.6
177,熟食,凉拌熟食,凉拌荤食,20230103,0.394,14.0264,35.6
179,日配,常温乳品,利乐枕纯奶,20230103,16,43.2,2.7
179,日配,常温乳品,利乐砖加味奶,20230103,12,42,3.5
181,日配,常温肉制品,猪肉火腿肠,20230103,1,16.3,16.3
181,蔬果,蔬菜,花果,20230103,0.08,0.72,9
181,日配,冷藏肉制品,香肠类,20230103,1,16.5,16.5
183,蔬果,水果,苹果类,20230103,2.46,29.4708,11.98
7,粮油,五谷杂粮,饺子粉,20230104,1,35.9,35.9
8,蔬果,蔬菜,花果,20230104,0.353,2.0474,5.8
12,休闲,蜜饯,山楂,20230104,0.168,4.3344,25.8
12,粮油,南北干货,桂圆,20230104,0.274,5.4252,19.8
12,洗化,纸制品,无芯纸,20230104,1,1.7,1.7
12,洗化,纸制品,无芯纸,20230104,1,10.9,10.9
24,休闲,炒货,香瓜子,20230104,0.366,5.0508,13.8
47,酒饮,净水,国产纯水,20230104,1,3.5,3.5
47,蔬果,其它加工,咸菜干货,20230104,0.14,0.28,2
47,日配,冷藏乳品,冷藏乳酸菌,20230104,1,9.9,9.9
47,蔬果,加工豆类,豆类料理,20230104,0.284,3.408,12
47,蔬果,蔬菜,叶菜,20230104,0.444,1.13664,2.56
51,休闲,饼干,酥性,20230104,0.342,6.7032,19.6
56,蔬果,蔬菜,根茎,20230104,0.657,3.285,5
64,蔬果,蔬菜,叶菜,20230104,0.396,2.20176,5.56
64,蔬果,加工豆类,豆腐,20230104,2,3,1.5
64,休闲,糕点,沙琪玛,20230104,1,14.3,14.3
64,蔬果,水果,蕉类,20230104,2.534,15.10264,5.96
73,熟食,凉拌熟食,凉拌素食,20230104,0.404,8.08,20
73,休闲,饼干,夹心,20230104,1,6.9,6.9
73,熟食,凉拌熟食,凉拌素食,20230104,0.001,0.02,20
73,酒饮,果汁饮料,植物蛋白饮料,20230104,1,4.9,4.9
73,休闲,即食熟制品,其他即食熟制品,20230104,1,2.7,2.7
73,酒饮,葡萄/果酒,水果酒,20230104,1,12.7,12.7
73,休闲,即食熟制品,鱼类,20230104,1,6.9,6.9
73,休闲,糕点,派,20230104,1,9.9,9.9
81,冲调,茶叶,包装茶,20230104,1,14.3,14.3
81,粮油,调味料,鸡精,20230104,1,8.5,8.5
81,蔬果,蔬菜,花果,20230104,0.058,0.522,9
81,粮油,煮食面/粉,挂面,20230104,1,5.3,5.3
81,蔬果,蔬菜,花果,20230104,0.324,2.4624,7.6
87,蔬果,加工豆类,豆腐,20230104,1,2,2
92,蔬果,水果,柑桔柚类,20230104,1.494,2.988,2
92,蔬果,水果,进口水果,20230104,1.12,19.712,17.6
94,洗化,洗护发用品,洗发水,20230104,1,22.9,22.9
94,洗化,洗衣用品,去污/干洗剂,20230104,1,7.9,7.9
94,酒饮,果汁饮料,植物蛋白饮料,20230104,1,3.8,3.8
94,酒饮,果汁饮料,柳橙饮料,20230104,1,2.9,2.9
94,洗化,室内清洁剂,地板清洁剂,20230104,1,12.9,12.9
94,洗化,口腔卫生用品,成人牙膏,20230104,1,19.9,19.9
94,酒饮,果汁饮料,植物蛋白饮料,20230104,1,2,2
94,酒饮,果汁饮料,植物蛋白饮料,20230104,1,3.8,3.8
94,酒饮,乳饮料,加味酸乳饮,20230104,1,4.5,4.5
94,休闲,进口食品,进口休闲食品,20230104,1,15.8,15.8
105,蔬果,蔬菜,根茎,20230104,0.51,2.55,5
105,蔬果,蔬菜,叶菜,20230104,0.368,2.04608,5.56
105,蔬果,蔬菜,根茎,20230104,0.82,3.2472,3.96
105,蔬果,蔬菜,鲜调味,20230104,0.3,1.794,5.98
105,粮油,五谷杂粮,杂粮,20230104,0.906,14.3148,15.8
105,蔬果,蔬菜,根茎,20230104,0.324,1.28304,3.96
105,蔬果,蔬菜,菌菇类,20230104,0.29,2.61,9
108,粮油,盐/糖,功能盐,20230104,4,9.2,2.3
108,蔬果,水果,进口水果,20230104,0.55,9.68,17.6
108,蔬果,其它加工,咸菜干货,20230104,0.298,0.596,2
108,蔬果,水果,进口水果,20230104,0.358,5.6922,15.9
108,休闲,口香糖,无糖口香糖,20230104,1,9,9
108,休闲,糖果,奶糖,20230104,1,1.9,1.9
108,休闲,糖果,棒糖,20230104,1,3.2,3.2
133,蔬果,水果,其它水果,20230104,0.598,17.94,30
133,休闲,巧克力,夹心巧克力,20230104,1,3.3,3.3
133,蔬果,蔬菜,叶菜,20230104,0.421,2.4418,5.8
133,粮油,液体调料,料酒,20230104,1,6.7,6.7
177,粮油,五谷杂粮,散称白米,20230104,7.12,29.904,4.2
187,休闲,饼干,酥性,20230104,0.274,5.3704,19.6
187,粮油,调味料,鸡精,20230104,1,8.5,8.5
187,粮油,调味酱,甜面/豆瓣酱,20230104,1,13.3,13.3
187,粮油,调味酱,辣酱,20230104,1,5.9,5.9
187,粮油,五谷杂粮,散称白米,20230104,4.708,26.27064,5.58
187,粮油,调味料,淀/酵/碱粉,20230104,5,6.5,1.3
187,粮油,盐/糖,红糖,20230104,1,7.9,7.9
187,日配,常温肉制品,猪肉火腿肠,20230104,1,13.3,13.3
187,粮油,调味料,99%味精,20230104,1,3.9,3.9
187,休闲,糕点,散称糕点,20230104,0.212,3.3496,15.8
187,粮油,调味料,80%味精,20230104,4,7.6,1.9
188,日配,常温乳品,利乐枕加味奶,20230104,16,44.8,2.8
188,休闲,炒货,去壳花生,20230104,1,4.5,4.5
188,休闲,糕点,煎饼,20230104,1,6.5,6.5
188,休闲,炒货,去壳花生,20230104,1,2.9,2.9
188,休闲,炒货,香瓜子,20230104,1,4.3,4.3
188,休闲,即食熟制品,豆干类,20230104,1,2.5,2.5
188,休闲,炒货,其他炒货,20230104,0.188,6.7304,35.8
188,休闲,即食熟制品,牛肉干,20230104,1,10.9,10.9
188,休闲,即食熟制品,禽肉,20230104,1,4.5,4.5
188,休闲,即食熟制品,鱼类,20230104,1,6.9,6.9
188,休闲,蜜饯,山楂,20230104,1,4.9,4.9
188,休闲,饼干,夹心,20230104,1,5.3,5.3
188,休闲,炒货,果片,20230104,1,6.5,6.5
190,蔬果,蔬菜,根茎,20230104,2.42,6.1952,2.56
190,蔬果,蔬菜,根茎,20230104,0.299,1.66244,5.56
190,蔬果,蔬菜,根茎,20230104,0.153,0.60588,3.96
190,蔬果,蔬菜,根茎,20230104,-2.42,-6.1952,2.56
190,日配,冷冻火锅类,火锅丸类,20230104,0.362,11.8012,32.6
190,蔬果,蔬菜,菌菇类,20230104,1,5.5,5.5
190,粮油,调味酱,火锅底料,20230104,1,14.3,14.3
190,蔬果,蔬菜,叶菜,20230104,0.278,3.336,12
190,日配,冷藏肉制品,块状火腿,20230104,1,3.9,3.9
190,日配,冷藏料理,冷藏腌泡菜,20230104,1,13.9,13.9
190,蔬果,加工豆类,豆干豆皮,20230104,0.416,3.22816,7.76
196,熟食,现制中式面点,现制烙类,20230104,2,2,1
196,蔬果,蔬菜,花果,20230104,0.488,1.25904,2.58
196,粮油,五谷杂粮,杂粮,20230104,1.006,9.9594,9.9
196,蔬果,蔬菜,花果,20230104,0.762,1.50876,1.98
196,蔬果,蔬菜,其它蔬菜,20230104,4,8,2
198,粮油,酱菜类,笋类,20230104,1,1.7,1.7
198,粮油,调味料,香辛粉,20230104,1,6.9,6.9
198,休闲,膨化点心,袋装薯片,20230104,1,3.6,3.6
198,休闲,饼干,酥性,20230104,1,3.9,3.9
198,粮油,酱菜类,榨菜,20230104,1,1,1
198,休闲,口香糖,其他口香糖,20230104,1,3.4,3.4
198,冲调,咖啡,咖啡伴侣,20230104,1,11.3,11.3
198,休闲,口香糖,无糖口香糖,20230104,1,5.2,5.2
198,休闲,膨化点心,袋装薯片,20230104,1,4,4
198,休闲,饼干,酥性,20230104,1,4.3,4.3
198,冲调,冲饮品,其他冲饮品,20230104,1,15.5,15.5
198,休闲,饼干,酥性,20230104,1,4.3,4.3
198,粮油,酱菜类,蔬菜,20230104,1,1.9,1.9
198,休闲,饼干,夹心,20230104,1,5.3,5.3
198,休闲,饼干,其他饼干,20230104,1,5.7,5.7
198,粮油,酱菜类,笋类,20230104,1,1.7,1.7
198,休闲,膨化点心,袋装薯片,20230104,1,4,4
198,日配,常温肉制品,猪肉火腿肠,20230104,1,16.3,16.3
199,粮油,酱菜类,榨菜,20230104,1,0.5,0.5
199,休闲,无糖食品,无糖休闲食品,20230104,0.224,4.032,18
199,蔬果,水果,进口水果,20230104,0.308,4.8972,15.9
199,粮油,酱菜类,榨菜,20230104,1,0.5,0.5
199,休闲,炒货,带壳花生,20230104,0.292,3.4456,11.8
199,粮油,酱菜类,榨菜,20230104,1,0.5,0.5
199,粮油,酱菜类,榨菜,20230104,1,0.5,0.5
199,蔬果,水果,柑桔柚类,20230104,1.075,4.2785,3.98
199,休闲,炒货,香瓜子,20230104,0.32,4.416,13.8
199,蔬果,蔬菜,叶菜,20230104,0.5,1.28,2.56
201,粮油,酱菜类,蔬菜,20230104,1,4.3,4.3
201,休闲,糕点,派,20230104,1,9.9,9.9
201,粮油,液体调料,料酒,20230104,1,5.5,5.5
201,冲调,冲饮品,奶茶饮品,20230104,1,3.2,3.2
201,休闲,炒货,香瓜子,20230104,1,6.9,6.9
203,蔬果,蔬菜,鲜调味,20230104,0.587,3.85072,6.56
203,蔬果,蔬菜,菌菇类,20230104,0.001,0.009,9
203,蔬果,蔬菜,叶菜,20230104,0.426,2.3856,5.6
203,蔬果,蔬菜,叶菜,20230104,0.559,1.09564,1.96
203,蔬果,蔬菜,根茎,20230104,0.298,1.1324,3.8
204,洗化,口腔卫生用品,成人牙膏,20230104,1,6.7,6.7
204,休闲,蜜饯,其他蜜饯,20230104,1,17.9,17.9
204,蔬果,水果,其它水果,20230104,0.43,4.3,10
204,蔬果,蔬菜,叶菜,20230104,0.246,1.61376,6.56
205,蔬果,蔬菜,菌菇类,20230104,0.232,3.8976,16.8
205,蔬果,蔬菜,叶菜,20230104,0.522,2.9232,5.6
205,蔬果,加工豆类,豆腐,20230104,1,2,2
205,蔬果,蔬菜,鲜调味,20230104,0.204,3.1824,15.6
205,蔬果,蔬菜,根茎,20230104,0.392,1.96,5
207,蔬果,蔬菜,花果,20230104,0.78,2.0124,2.58
207,洗化,纸制品,软抽纸巾,20230104,1,15.9,15.9
207,蔬果,加工豆类,豆类料理,20230104,0.534,6.408,12
207,休闲,饼干,钙奶,20230104,1,3.9,3.9
207,洗化,纸制品,无芯纸,20230104,1,10.9,10.9
207,蔬果,蔬菜,根茎,20230104,0.894,2.28864,2.56
207,蔬果,蔬菜,根茎,20230104,0.818,1.60328,1.96
207,粮油,盐/糖,功能盐,20230104,1,2.3,2.3
207,蔬果,蔬菜,花果,20230104,0.554,1.09692,1.98
207,蔬果,蔬菜,花果,20230104,0.616,6.13536,9.96
207,蔬果,蔬菜,根茎,20230104,1.24,4.9104,3.96
207,蔬果,蔬菜,根茎,20230104,0.298,2.3244,7.8
207,洗化,纸制品,无芯纸,20230104,1,15.5,15.5
210,蔬果,加工豆类,豆干豆皮,20230104,0.266,2.64936,9.96
210,蔬果,蔬菜,叶菜,20230104,0.282,1.84992,6.56
210,蔬果,蔬菜,其它蔬菜,20230104,4,8,2
210,肉禽,猪肉,鲜猪肉,20230104,0.396,11.8008,29.8
210,粮油,南北干货,粉丝/条,20230104,0.398,2.7064,6.8
212,日配,冷冻汤圆,黑芝麻汤圆,20230104,1,10.3,10.3
212,日配,冷藏乳品,冷藏乳酸菌,20230104,1,12.9,12.9
212,日配,冷冻包子馒头,其它包子馒头,20230104,1,14.3,14.3
212,日配,冷冻点心,冷冻面食,20230104,1,13.9,13.9
215,蔬果,蔬菜,根茎,20230104,0.348,1.37808,3.96
215,肉禽,鸡产品,分割鸡件,20230104,0.646,23.1268,35.8
215,蔬果,蔬菜,叶菜,20230104,0.748,4.1888,5.6
217,蔬果,蔬菜,鲜调味,20230104,0.259,4.0404,15.6
217,蔬果,加工豆类,豆腐,20230104,0.319,0.94424,2.96
217,蔬果,蔬菜,花果,20230104,0.496,0.98208,1.98
217,蔬果,蔬菜,根茎,20230104,0.485,2.425,5
217,粮油,盐/糖,功能盐,20230104,1,3.2,3.2
217,粮油,调味料,调理粉,20230104,1,2.9,2.9
217,蔬果,蔬菜,根茎,20230104,0.447,1.77012,3.96
220,粮油,酱菜类,蔬菜,20230104,1,8.2,8.2
220,粮油,酱菜类,蔬菜,20230104,1,5.9,5.9
220,粮油,调味料,调理粉,20230104,1,7.3,7.3
220,粮油,调味料,调理粉,20230104,1,6.9,6.9
221,休闲,蜜饯,葡萄干,20230104,0.426,15.2508,35.8
221,粮油,五谷杂粮,散称白米,20230104,1.694,9.45252,5.58
221,休闲,糖果,其他糖果,20230104,1,2,2
221,家居,打扫用品,手套,20230104,1,8,8
223,蔬果,加工豆类,豆腐,20230104,0.731,2.16376,2.96
223,蔬果,蔬菜,根茎,20230104,0.442,2.21,5
223,粮油,五谷杂粮,散称白米,20230104,4.382,18.4044,4.2
223,粮油,盐/糖,功能盐,20230104,1,2.3,2.3
223,蔬果,蔬菜,根茎,20230104,0.818,2.09408,2.56
223,蔬果,蔬菜,根茎,20230104,1.87,7.4052,3.96
223,蔬果,加工豆类,豆干豆皮,20230104,0.336,1.68,5
223,蔬果,蔬菜,菌菇类,20230104,0.432,2.83392,6.56
223,日配,冷冻点心,冷冻年糕,20230104,1,5.5,5.5
223,肉禽,猪肉,鲜猪肉,20230104,0.554,15.4012,27.8
223,粮油,调味料,鸡精,20230104,1,8.9,8.9
223,肉禽,鸡产品,调味鸡肉,20230104,0.972,19.0512,19.6
226,休闲,蜜饯,葡萄干,20230104,0.538,19.2604,35.8
226,洗化,卫生巾,日用卫生巾,20230104,1,7.7,7.7
227,蔬果,蔬菜,花果,20230104,0.432,2.5056,5.8
227,日配,蛋类,新鲜蛋品,20230104,0.994,6.73932,6.78
228,休闲,蜜饯,葡萄干,20230104,0.348,12.4584,35.8
228,休闲,蜜饯,葡萄干,20230104,0.464,15.6832,33.8
228,蔬果,水果,进口水果,20230104,0.538,9.4688,17.6
228,蔬果,水果,柑桔柚类,20230104,1.43,2.86,2
231,肉禽,猪肉,鲜猪肉,20230104,0.222,6.1716,27.8
231,蔬果,蔬菜,叶菜,20230104,0.573,1.46688,2.56
231,粮油,煮食面/粉,挂面,20230104,1,8.5,8.5
235,休闲,糕点,蛋糕,20230104,1,7.9,7.9
235,酒饮,果汁饮料,植物蛋白饮料,20230104,1,3.8,3.8
235,休闲,口香糖,有糖口香糖,20230104,1,9.7,9.7
235,针织,女内衣裤,简装女内裤,20230104,1,14.5,14.5
235,休闲,饼干,趣味/休闲,20230104,1,4.9,4.9
236,蔬果,蔬菜,花果,20230104,0.268,2.412,9
236,蔬果,蔬菜,花果,20230104,0.358,3.4368,9.6
236,蔬果,蔬菜,根茎,20230104,0.308,2.4024,7.8
238,蔬果,蔬菜,鲜调味,20230104,0.37,1.3172,3.56
238,休闲,口香糖,无糖口香糖,20230104,1,10.9,10.9
12,粮油,食用油,大豆油,20230105,1,49.9,49.9
12,粮油,南北干货,木耳,20230105,0.078,7.0044,89.8
12,熟食,现制中式面点,现制蒸类,20230105,0.437,2.622,6
12,粮油,五谷杂粮,袋装白米,20230105,1,49.9,49.9
12,肉禽,猪肉,猪骨,20230105,1.184,30.3104,25.6
24,酒饮,乳饮料,加味酸乳饮,20230105,1,4.3,4.3
24,粮油,液体调料,料酒,20230105,1,1.9,1.9
24,休闲,糕点,其他糕点,20230105,1,6.9,6.9
47,蔬果,蔬菜,根茎,20230105,0.335,0.8576,2.56
47,休闲,炒货,带壳花生,20230105,0.292,3.4456,11.8
47,蔬果,水果,柑桔柚类,20230105,1.01,4.0198,3.98
47,蔬果,蔬菜,芽菜,20230105,0.254,0.44704,1.76
47,蔬果,水果,蕉类,20230105,0.58,3.4568,5.96
47,蔬果,水果,柑桔柚类,20230105,0.514,6.15772,11.98
51,蔬果,蔬菜,根茎,20230105,0.839,1.5102,1.8
51,蔬果,蔬菜,根茎,20230105,0.084,0.42,5
51,粮油,南北干货,粉丝/条,20230105,1,3.9,3.9
51,蔬果,蔬菜,花果,20230105,0.172,0.85656,4.98
51,蔬果,蔬菜,花果,20230105,0.223,0.44154,1.98
51,蔬果,蔬菜,根茎,20230105,0.404,1.59984,3.96
51,粮油,南北干货,红枣,20230105,0.374,14.1372,37.8
51,粮油,五谷杂粮,杂粮粉,20230105,0.706,6.9894,9.9
51,蔬果,蔬菜,菌菇类,20230105,0.092,1.656,18
51,粮油,盐/糖,白砂糖,20230105,1,7.7,7.7
61,蔬果,蔬菜,根茎,20230105,0.234,1.8252,7.8
61,粮油,五谷杂粮,散称白米,20230105,2.342,13.06836,5.58
61,蔬果,蔬菜,鲜调味,20230105,0.114,0.68172,5.98
61,蔬果,蔬菜,花果,20230105,0.376,0.97008,2.58
75,休闲,即食熟制品,肉松,20230105,1,9.5,9.5
75,洗化,纸制品,无芯纸,20230105,1,15.5,15.5
75,粮油,调味料,淀/酵/碱粉,20230105,1,1.3,1.3
76,休闲,饼干,其他饼干,20230105,0.156,9.3288,59.8
76,洗化,纸制品,手帕纸,20230105,1,12.9,12.9
76,家居,保鲜用品,保鲜袋,20230105,1,10,10
76,休闲,蜜饯,枣,20230105,1,5.7,5.7
84,蔬果,蔬菜,叶菜,20230105,0.21,1.1676,5.56
84,蔬果,蔬菜,根茎,20230105,0.597,2.36412,3.96
84,肉禽,鸭产品,加工鸭肉,20230105,0.414,9.522,23
84,日配,蛋类,新鲜蛋品,20230105,0.784,5.31552,6.78
84,蔬果,蔬菜,花果,20230105,0.224,1.78304,7.96
84,蔬果,蔬菜,花果,20230105,0.266,2.5536,9.6
84,蔬果,蔬菜,花果,20230105,0.736,1.89888,2.58
84,蔬果,蔬菜,花果,20230105,0.166,1.494,9
92,熟食,现制中式面点,现制蒸类,20230105,4,2,0.5
92,粮油,南北干货,木耳,20230105,0.1,8.98,89.8
92,蔬果,蔬菜,鲜调味,20230105,0.725,4.756,6.56
92,蔬果,加工豆类,豆干豆皮,20230105,0.184,1.42784,7.76
92,熟食,凉拌熟食,凉拌素食,20230105,0.464,9.28,20
92,粮油,调味料,调理粉,20230105,1,3.7,3.7
92,蔬果,蔬菜,根茎,20230105,0.379,1.4402,3.8
92,蔬果,蔬菜,叶菜,20230105,0.424,5.088,12
92,蔬果,水果,进口水果,20230105,1.322,23.2672,17.6
92,蔬果,蔬菜,芽菜,20230105,0.671,1.86538,2.78
92,日配,冷冻点心,冷冻面食,20230105,1,13.9,13.9
92,蔬果,水果,柑桔柚类,20230105,0.806,1.612,2
93,蔬果,加工豆类,豆腐,20230105,2,3,1.5
93,蔬果,蔬菜,花果,20230105,0.91,2.8756,3.16
93,熟食,凉拌熟食,凉拌素食,20230105,0.31,6.2,20
93,粮油,南北干货,菇类,20230105,0.124,15.376,124
93,日配,蛋类,新鲜蛋品,20230105,1.126,22.2948,19.8
108,粮油,食用油,调和油,20230105,1,59.9,59.9
108,洗化,纸尿裤,儿童纸尿裤,20230105,1,33.7,33.7
108,粮油,调味料,淀/酵/碱粉,20230105,1,2.9,2.9
108,蔬果,蔬菜,叶菜,20230105,0.61,3.416,5.6
108,酒饮,碳酸饮料,可乐型,20230105,1,2.8,2.8
113,休闲,即食熟制品,其他即食熟制品,20230105,1,8.3,8.3
113,休闲,蜜饯,葡萄干,20230105,1,10.9,10.9
113,蔬果,蔬菜,鲜调味,20230105,0.436,2.86016,6.56
113,蔬果,蔬菜,叶菜,20230105,0.219,1.2264,5.6
113,酒饮,啤酒,国产黄啤,20230105,2,4.4,2.2
113,日配,冷藏乳品,冷藏原味酸乳,20230105,1,8.6,8.6
121,蔬果,水果,进口水果,20230105,1.758,30.9408,17.6
142,日配,冷藏乳品,冷藏乳酸菌,20230105,1,12.9,12.9
142,蔬果,蔬菜,根茎,20230105,0.661,1.1898,1.8
142,蔬果,水果,梨类,20230105,1.179,3.74922,3.18
145,蔬果,蔬菜,花果,20230105,0.454,2.5424,5.6
145,蔬果,水果,其它水果,20230105,0.394,10.1652,25.8
145,粮油,南北干货,蔬菜,20230105,0.22,15.4,70
145,粮油,五谷杂粮,饺子粉,20230105,1,19.9,19.9
168,肉禽,猪肉,猪骨,20230105,1.338,31.8444,23.8
183,蔬果,蔬菜,根茎,20230105,0.878,1.72088,1.96
183,蔬果,水果,苹果类,20230105,1.194,14.30412,11.98
183,粮油,五谷杂粮,杂粮,20230105,1.006,9.9594,9.9
183,蔬果,水果,柑桔柚类,20230105,0.726,1.452,2
183,蔬果,蔬菜,叶菜,20230105,0.116,1.392,12
183,蔬果,蔬菜,鲜调味,20230105,0.336,1.19616,3.56
183,粮油,五谷杂粮,杂粮,20230105,0.62,11.346,18.3
196,蔬果,蔬菜,叶菜,20230105,0.412,2.3072,5.6
196,日配,常温肉制品,猪肉火腿肠,20230105,1,16.3,16.3
196,蔬果,蔬菜,花果,20230105,0.84,8.3664,9.96
196,蔬果,加工豆类,豆腐,20230105,2,3,1.5
196,蔬果,水果,其它水果,20230105,0.448,11.5584,25.8
196,蔬果,蔬菜,花果,20230105,0.156,0.77688,4.98
196,肉禽,鸭产品,加工鸭肉,20230105,1,1.6,1.6
205,蔬果,蔬菜,根茎,20230105,0.45,7.2,16
205,蔬果,蔬菜,花果,20230105,0.258,2.4768,9.6
205,肉禽,猪肉,鲜猪肉,20230105,0.232,6.9136,29.8
205,蔬果,其它加工,咸菜干货,20230105,0.192,0.384,2
212,休闲,炒货,西瓜子,20230105,0.12,4.2,35
212,肉禽,猪肉,鲜猪肉,20230105,0.562,15.6236,27.8
212,肉禽,猪肉,鲜猪肉,20230105,0.166,4.9468,29.8
212,蔬果,蔬菜,鲜调味,20230105,0.177,2.7612,15.6
212,休闲,炒货,其他炒货,20230105,0.066,2.31,35
