顾客编号,大类名称,中类名称,小类名称,销售日期,销售数量,销售金额,商品单价
151,蔬果,蔬菜,叶菜,20150103,1.732,4.43392,2.56
151,洗化,卫生巾,夜用卫生巾,20150103,1.0,6.3,6.3
167,日配,常温肉制品,猪肉火腿肠,20150103,1.0,16.3,16.3
87,粮油,液体调料,香醋,20150103,1.0,6.7,6.7
168,日配,常温肉制品,猪肉火腿肠,20150103,1.0,16.3,16.3
127,蔬果,蔬菜,叶菜,20150103,0.538,3.0128,5.6
146,休闲,果冻,立袋可吸果冻,20150103,1.0,2.3,2.3
139,休闲,膨化点心,袋装薯片,20150103,1.0,5.9,5.9
134,休闲,膨化点心,袋装薯片,20150103,1.0,6.0,6.0
142,蔬果,蔬菜,花果,20150103,0.408,2.67648,6.56
12,粮油,南北干货,粉丝/条,20150103,0.544,3.6992,6.8
172,蔬果,水果,柑桔柚类,20150103,2.0,7.96,3.98
130,蔬果,蔬菜,花果,20150103,0.338,3.2448,9.6
162,洗化,卫生巾,套装卫生巾,20150103,1.0,7.7,7.7
174,粮油,煮食面/粉,挂面,20150103,1.0,5.3,5.3
163,蔬果,水果,苹果类,20150103,1.098,30.5244,27.8
151,粮油,酱菜类,瓜类,20150103,1.0,7.3,7.3
152,蔬果,其它加工,咸菜干货,20150103,0.204,0.408,2.0
176,休闲,蜜饯,葡萄干,20150103,1.0,11.9,11.9
127,蔬果,蔬菜,菌菇类,20150103,0.17,1.53,9.0
139,休闲,膨化点心,袋装薯片,20150103,1.0,5.5,5.5
134,蔬果,水果,柑桔柚类,20150103,1.56,15.6,10.0
134,休闲,即食熟制品,牛肉干,20150103,1.0,10.9,10.9
144,休闲,巧克力,其他巧克力,20150103,0.058,6.786,117.0
162,休闲,糖果,其他糖果,20150103,1.0,3.5,3.5
174,粮油,罐头,八宝粥,20150103,1.0,3.7,3.7
127,蔬果,蔬菜,鲜调味,20150103,0.296,1.05376,3.56
151,家电,季节性电器,其他季节性电器,20150103,1.0,38.0,38.0
177,休闲,膨化点心,罐装薯片,20150103,1.0,7.9,7.9
133,蔬果,蔬菜,花果,20150103,0.668,1.72344,2.58
172,休闲,饼干,钙奶,20150103,1.0,3.7,3.7
172,休闲,炒货,带壳花生,20150103,0.202,2.3836,11.8
179,日配,常温乳品,利乐枕纯奶,20150103,16.0,43.2,2.7
134,洗化,卫生巾,日用卫生巾,20150103,1.0,14.7,14.7
140,蔬果,蔬菜,叶菜,20150103,0.196,1.176,6.0
134,休闲,膨化点心,其他膨化点心,20150103,1.0,2.9,2.9
142,蔬果,蔬菜,根茎,20150103,0.367,2.04052,5.56
127,蔬果,蔬菜,叶菜,20150103,2.0,9.96,4.98
127,蔬果,蔬菜,花果,20150103,1.035,2.6703,2.58
127,洗化,卫生巾,日用卫生巾,20150103,1.0,9.5,9.5
127,洗化,卫生巾,卫生护垫,20150103,1.0,4.7,4.7
174,粮油,调味料,80%味精,20150103,1.0,1.9,1.9
177,蔬果,蔬菜,花果,20150103,0.467,1.20486,2.58
145,熟食,卤制熟食,卤制畜类,20150103,0.388,34.92,90.0
145,蔬果,加工豆类,豆腐,20150103,1.0,1.5,1.5
146,休闲,果冻,果冻/布丁,20150103,1.0,7.9,7.9
146,休闲,果冻,立袋可吸果冻,20150103,1.0,2.5,2.5
177,肉禽,鸡产品,调味鸡肉,20150103,0.486,9.5256,19.6
181,日配,常温肉制品,猪肉火腿肠,20150103,1.0,16.3,16.3
24,蔬果,水果,蕉类,20150103,0.964,5.74544,5.96
152,蔬果,加工豆类,豆腐,20150103,1.0,1.5,1.5
139,蔬果,水果,梨类,20150103,0.786,3.144,4.0
139,休闲,炒货,核桃/肉,20150103,0.48,19.104,39.8
134,蔬果,水果,苹果类,20150103,0.9,16.02,17.8
87,粮油,五谷杂粮,散称白米,20150103,2.556,14.26248,5.58
168,日配,外送面包糕点,外送甜面包,20150103,0.36,6.408,17.8
140,蔬果,蔬菜,花果,20150103,0.104,0.8112,7.8
140,熟食,现制中式面点,现制烙类,20150103,2.0,2.0,1.0
140,粮油,调味酱,甜面/豆瓣酱,20150103,1.0,13.3,13.3
167,日配,冷冻点心,冷冻面食,20150103,1.0,13.9,13.9
176,文体,小型健身器材,跳绳,20150103,1.0,6.7,6.7
177,熟食,凉拌熟食,凉拌荤食,20150103,0.394,14.0264,35.6
17,休闲,糕点,散称糕点,20150103,0.336,8.6688,25.8
17,休闲,巧克力,威化巧克力,20150103,1.0,8.5,8.5
162,休闲,糕点,散称糕点,20150103,0.154,5.2052,33.8
162,休闲,糕点,散称糕点,20150103,0.222,7.5036,33.8
164,休闲,炒货,香瓜子,20150103,1.0,5.3,5.3
181,蔬果,蔬菜,花果,20150103,0.08,0.72,9.0
87,粮油,煮食面/粉,挂面,20150103,1.0,2.9,2.9
163,日配,蛋类,新鲜蛋品,20150103,0.828,5.61384,6.78
163,休闲,糕点,中式糕点,20150103,1.0,1.3,1.3
151,粮油,五谷杂粮,散称白米,20150103,2.26,14.8708,6.58
167,日配,冷冻包子馒头,甜馅包子,20150103,1.0,19.3,19.3
176,休闲,蜜饯,山楂,20150103,1.0,9.5,9.5
151,肉禽,猪肉,鲜猪肉,20150103,0.384,11.4432,29.8
151,日配,蛋类,新鲜蛋品,20150103,0.896,6.07488,6.78
151,休闲,饼干,趣味/休闲,20150103,1.0,7.0,7.0
181,日配,冷藏肉制品,香肠类,20150103,1.0,16.5,16.5
87,粮油,调味料,香辛粉,20150103,1.0,3.7,3.7
167,肉禽,猪肉,猪骨,20150103,0.89,37.202,41.8
61,日配,冷藏乳品,冷藏乳酸菌,20150103,1.0,5.0,5.0
130,粮油,盐/糖,功能盐,20150103,4.0,9.2,2.3
133,蔬果,蔬菜,叶菜,20150103,0.218,1.21208,5.56
127,蔬果,蔬菜,菌菇类,20150103,1.0,5.5,5.5
127,酒饮,啤酒,国产黄啤,20150103,1.0,6.0,6.0
152,蔬果,加工豆类,豆类料理,20150103,0.373,4.476,12.0
134,休闲,膨化点心,其他膨化点心,20150103,1.0,2.9,2.9
168,蔬果,蔬菜,根茎,20150103,0.941,1.84436,1.96
183,蔬果,水果,苹果类,20150103,2.46,29.4708,11.98
144,蔬果,蔬菜,根茎,20150103,1.749,6.92604,3.96
162,洗化,口腔卫生用品,成人牙膏,20150103,1.0,3.9,3.9
139,蔬果,水果,柑桔柚类,20150103,0.94,14.0906,14.99
17,休闲,饼干,简装/压缩,20150103,0.162,3.2076,19.8
142,冲调,冲调食品,芝麻糊,20150103,1.0,22.7,22.7
163,日配,冷藏乳品,冷藏果粒酸乳,20150103,1.0,11.3,11.3
17,粮油,煮食面/粉,鸡蛋挂面,20150103,1.0,5.9,5.9
164,日配,冷藏肉制品,其它肠类,20150103,2.0,35.8,17.9
179,日配,常温乳品,利乐砖加味奶,20150103,12.0,42.0,3.5
172,休闲,炒货,带壳花生,20150103,0.272,3.2096,11.8
61,蔬果,蔬菜,花果,20150103,0.576,3.3408,5.8
61,日配,冷藏乳品,冷藏果粒酸乳,20150103,1.0,8.9,8.9
146,休闲,膨化点心,其他膨化点心,20150103,1.0,4.3,4.3
153,休闲,口香糖,其他口香糖,20150103,1.0,3.4,3.4
167,洗化,纸制品,无芯纸,20150103,1.0,14.5,14.5
140,洗化,纸制品,无芯纸,20150103,4.0,6.0,1.5
134,休闲,膨化点心,袋装薯片,20150103,1.0,3.3,3.3
142,蔬果,蔬菜,根茎,20150103,0.374,1.4212,3.8
168,休闲,即食熟制品,豆干类,20150103,1.0,4.0,4.0
176,休闲,炒货,香瓜子,20150103,1.0,3.2,3.2
187,休闲,饼干,酥性,20150104,0.274,5.3704,19.6
81,冲调,茶叶,包装茶,20150104,1.0,14.3,14.3
188,日配,常温乳品,利乐枕加味奶,20150104,16.0,44.8,2.8
188,休闲,炒货,去壳花生,20150104,1.0,4.5,4.5
190,蔬果,蔬菜,根茎,20150104,2.42,6.1952,2.56
133,蔬果,水果,其它水果,20150104,0.598,17.94,30.0
73,熟食,凉拌熟食,凉拌素食,20150104,0.404,8.08,20.0
73,休闲,饼干,夹心,20150104,1.0,6.9,6.9
196,熟食,现制中式面点,现制烙类,20150104,2.0,2.0,1.0
94,洗化,洗护发用品,洗发水,20150104,1.0,22.9,22.9
198,粮油,酱菜类,笋类,20150104,1.0,1.7,1.7
199,粮油,酱菜类,榨菜,20150104,1.0,0.5,0.5
199,休闲,无糖食品,无糖休闲食品,20150104,0.224,4.032,18.0
201,粮油,酱菜类,蔬菜,20150104,1.0,4.3,4.3
81,粮油,调味料,鸡精,20150104,1.0,8.5,8.5
94,洗化,洗衣用品,去污/干洗剂,20150104,1.0,7.9,7.9
203,蔬果,蔬菜,鲜调味,20150104,0.587,3.85072,6.56
198,粮油,调味料,香辛粉,20150104,1.0,6.9,6.9
204,洗化,口腔卫生用品,成人牙膏,20150104,1.0,6.7,6.7
205,蔬果,蔬菜,菌菇类,20150104,0.232,3.8976,16.8
188,休闲,糕点,煎饼,20150104,1.0,6.5,6.5
190,蔬果,蔬菜,根茎,20150104,0.299,1.66244,5.56
177,粮油,五谷杂粮,散称白米,20150104,7.12,29.904,4.2
187,粮油,调味料,鸡精,20150104,1.0,8.5,8.5
207,蔬果,蔬菜,花果,20150104,0.78,2.0124,2.58
207,洗化,纸制品,软抽纸巾,20150104,1.0,15.9,15.9
87,蔬果,加工豆类,豆腐,20150104,1.0,2.0,2.0
108,粮油,盐/糖,功能盐,20150104,4.0,9.2,2.3
188,休闲,炒货,去壳花生,20150104,1.0,2.9,2.9
196,蔬果,蔬菜,花果,20150104,0.488,1.25904,2.58
198,休闲,膨化点心,袋装薯片,20150104,1.0,3.6,3.6
199,蔬果,水果,进口水果,20150104,0.308,4.8972,15.9
199,粮油,酱菜类,榨菜,20150104,1.0,0.5,0.5
199,休闲,炒货,带壳花生,20150104,0.292,3.4456,11.8
210,蔬果,加工豆类,豆干豆皮,20150104,0.266,2.64936,9.96
212,日配,冷冻汤圆,黑芝麻汤圆,20150104,1.0,10.3,10.3
215,蔬果,蔬菜,根茎,20150104,0.348,1.37808,3.96
51,休闲,饼干,酥性,20150104,0.342,6.7032,19.6
108,蔬果,水果,进口水果,20150104,0.55,9.68,17.6
199,粮油,酱菜类,榨菜,20150104,1.0,0.5,0.5
204,休闲,蜜饯,其他蜜饯,20150104,1.0,17.9,17.9
47,酒饮,净水,国产纯水,20150104,1.0,3.5,3.5
187,粮油,调味酱,甜面/豆瓣酱,20150104,1.0,13.3,13.3
64,蔬果,蔬菜,叶菜,20150104,0.396,2.20176,5.56
64,蔬果,加工豆类,豆腐,20150104,2.0,3.0,1.5
64,休闲,糕点,沙琪玛,20150104,1.0,14.3,14.3
73,熟食,凉拌熟食,凉拌素食,20150104,0.001,0.02,20.0
188,休闲,炒货,香瓜子,20150104,1.0,4.3,4.3
188,休闲,即食熟制品,豆干类,20150104,1.0,2.5,2.5
217,蔬果,蔬菜,鲜调味,20150104,0.259,4.0404,15.6
198,休闲,饼干,酥性,20150104,1.0,3.9,3.9
196,粮油,五谷杂粮,杂粮,20150104,1.006,9.9594,9.9
220,粮油,酱菜类,蔬菜,20150104,1.0,8.2,8.2
105,蔬果,蔬菜,根茎,20150104,0.51,2.55,5.0
94,酒饮,果汁饮料,植物蛋白饮料,20150104,1.0,3.8,3.8
105,蔬果,蔬菜,叶菜,20150104,0.368,2.04608,5.56
105,蔬果,蔬菜,根茎,20150104,0.82,3.2472,3.96
105,蔬果,蔬菜,鲜调味,20150104,0.3,1.794,5.98
221,休闲,蜜饯,葡萄干,20150104,0.426,15.2508,35.8
47,蔬果,其它加工,咸菜干货,20150104,0.14,0.28,2.0
108,蔬果,其它加工,咸菜干货,20150104,0.298,0.596,2.0
198,粮油,酱菜类,榨菜,20150104,1.0,1.0,1.0
210,蔬果,蔬菜,叶菜,20150104,0.282,1.84992,6.56
223,蔬果,加工豆类,豆腐,20150104,0.731,2.16376,2.96
217,蔬果,加工豆类,豆腐,20150104,0.319,0.94424,2.96
220,粮油,酱菜类,蔬菜,20150104,1.0,5.9,5.9
201,休闲,糕点,派,20150104,1.0,9.9,9.9
108,蔬果,水果,进口水果,20150104,0.358,5.6922,15.9
226,休闲,蜜饯,葡萄干,20150104,0.538,19.2604,35.8
207,蔬果,加工豆类,豆类料理,20150104,0.534,6.408,12.0
227,蔬果,蔬菜,花果,20150104,0.432,2.5056,5.8
199,粮油,酱菜类,榨菜,20150104,1.0,0.5,0.5
228,休闲,蜜饯,葡萄干,20150104,0.348,12.4584,35.8
212,日配,冷藏乳品,冷藏乳酸菌,20150104,1.0,12.9,12.9
205,蔬果,蔬菜,叶菜,20150104,0.522,2.9232,5.6
207,休闲,饼干,钙奶,20150104,1.0,3.9,3.9
207,洗化,纸制品,无芯纸,20150104,1.0,10.9,10.9
228,休闲,蜜饯,葡萄干,20150104,0.464,15.6832,33.8
64,蔬果,水果,蕉类,20150104,2.534,15.10264,5.96
217,蔬果,蔬菜,花果,20150104,0.496,0.98208,1.98
190,蔬果,蔬菜,根茎,20150104,0.153,0.60588,3.96
215,肉禽,鸡产品,分割鸡件,20150104,0.646,23.1268,35.8
108,休闲,口香糖,无糖口香糖,20150104,1.0,9.0,9.0
198,休闲,口香糖,其他口香糖,20150104,1.0,3.4,3.4
231,肉禽,猪肉,鲜猪肉,20150104,0.222,6.1716,27.8
231,蔬果,蔬菜,叶菜,20150104,0.573,1.46688,2.56
210,蔬果,蔬菜,其它蔬菜,20150104,4.0,8.0,2.0
207,蔬果,蔬菜,根茎,20150104,0.894,2.28864,2.56
228,蔬果,水果,进口水果,20150104,0.538,9.4688,17.6
73,酒饮,果汁饮料,植物蛋白饮料,20150104,1.0,4.9,4.9
188,休闲,炒货,其他炒货,20150104,0.188,6.7304,35.8
188,休闲,即食熟制品,牛肉干,20150104,1.0,10.9,10.9
196,蔬果,蔬菜,花果,20150104,0.762,1.50876,1.98
190,蔬果,蔬菜,根茎,20150104,-2.42,-6.1952,2.56
190,日配,冷冻火锅类,火锅丸类,20150104,0.362,11.8012,32.6
201,粮油,液体调料,料酒,20150104,1.0,5.5,5.5
12,休闲,蜜饯,山楂,20150104,0.168,4.3344,25.8
47,日配,冷藏乳品,冷藏乳酸菌,20150104,1.0,9.9,9.9
223,蔬果,蔬菜,根茎,20150104,0.442,2.21,5.0
223,粮油,五谷杂粮,散称白米,20150104,4.382,18.4044,4.2
223,粮油,盐/糖,功能盐,20150104,1.0,2.3,2.3
187,粮油,调味酱,辣酱,20150104,1.0,5.9,5.9
73,休闲,即食熟制品,其他即食熟制品,20150104,1.0,2.7,2.7
73,酒饮,葡萄/果酒,水果酒,20150104,1.0,12.7,12.7
190,蔬果,蔬菜,菌菇类,20150104,1.0,5.5,5.5
190,粮油,调味酱,火锅底料,20150104,1.0,14.3,14.3
94,酒饮,果汁饮料,柳橙饮料,20150104,1.0,2.9,2.9
94,洗化,室内清洁剂,地板清洁剂,20150104,1.0,12.9,12.9
94,洗化,口腔卫生用品,成人牙膏,20150104,1.0,19.9,19.9
108,休闲,糖果,奶糖,20150104,1.0,1.9,1.9
210,肉禽,猪肉,鲜猪肉,20150104,0.396,11.8008,29.8
210,粮油,南北干货,粉丝/条,20150104,0.398,2.7064,6.8
207,蔬果,蔬菜,根茎,20150104,0.818,1.60328,1.96
207,粮油,盐/糖,功能盐,20150104,1.0,2.3,2.3
81,蔬果,蔬菜,花果,20150104,0.058,0.522,9.0
235,休闲,糕点,蛋糕,20150104,1.0,7.9,7.9
235,酒饮,果汁饮料,植物蛋白饮料,20150104,1.0,3.8,3.8
8,蔬果,蔬菜,花果,20150104,0.353,2.0474,5.8
236,蔬果,蔬菜,花果,20150104,0.268,2.412,9.0
81,粮油,煮食面/粉,挂面,20150104,1.0,5.3,5.3
187,粮油,五谷杂粮,散称白米,20150104,4.708,26.27064,5.58
188,休闲,即食熟制品,禽肉,20150104,1.0,4.5,4.5
92,蔬果,水果,柑桔柚类,20150104,1.494,2.988,2.0
73,休闲,即食熟制品,鱼类,20150104,1.0,6.9,6.9
188,休闲,即食熟制品,鱼类,20150104,1.0,6.9,6.9
196,蔬果,蔬菜,其它蔬菜,20150104,4.0,8.0,2.0
190,蔬果,蔬菜,叶菜,20150104,0.278,3.336,12.0
226,洗化,卫生巾,日用卫生巾,20150104,1.0,7.7,7.7
198,冲调,咖啡,咖啡伴侣,20150104,1.0,11.3,11.3
198,休闲,口香糖,无糖口香糖,20150104,1.0,5.2,5.2
198,休闲,膨化点心,袋装薯片,20150104,1.0,4.0,4.0
187,粮油,调味料,淀/酵/碱粉,20150104,5.0,6.5,1.3
187,粮油,盐/糖,红糖,20150104,1.0,7.9,7.9
73,休闲,糕点,派,20150104,1.0,9.9,9.9
7,粮油,五谷杂粮,饺子粉,20150104,1.0,35.9,35.9
187,日配,常温肉制品,猪肉火腿肠,20150104,1.0,13.3,13.3
190,日配,冷藏肉制品,块状火腿,20150104,1.0,3.9,3.9
207,蔬果,蔬菜,花果,20150104,0.554,1.09692,1.98
207,蔬果,蔬菜,花果,20150104,0.616,6.13536,9.96
223,蔬果,蔬菜,根茎,20150104,0.818,2.09408,2.56
236,蔬果,蔬菜,花果,20150104,0.358,3.4368,9.6
205,蔬果,加工豆类,豆腐,20150104,1.0,2.0,2.0
221,粮油,五谷杂粮,散称白米,20150104,1.694,9.45252,5.58
223,蔬果,蔬菜,根茎,20150104,1.87,7.4052,3.96
223,蔬果,加工豆类,豆干豆皮,20150104,0.336,1.68,5.0
188,休闲,蜜饯,山楂,20150104,1.0,4.9,4.9
190,日配,冷藏料理,冷藏腌泡菜,20150104,1.0,13.9,13.9
238,蔬果,蔬菜,鲜调味,20150104,0.37,1.3172,3.56
201,冲调,冲饮品,奶茶饮品,20150104,1.0,3.2,3.2
198,休闲,饼干,酥性,20150104,1.0,4.3,4.3
92,蔬果,水果,进口水果,20150104,1.12,19.712,17.6
221,休闲,糖果,其他糖果,20150104,1.0,2.0,2.0
221,家居,打扫用品,手套,20150104,1.0,8.0,8.0
188,休闲,饼干,夹心,20150104,1.0,5.3,5.3
190,蔬果,加工豆类,豆干豆皮,20150104,0.416,3.22816,7.76
133,休闲,巧克力,夹心巧克力,20150104,1.0,3.3,3.3
198,冲调,冲饮品,其他冲饮品,20150104,1.0,15.5,15.5
199,蔬果,水果,柑桔柚类,20150104,1.075,4.2785,3.98
204,蔬果,水果,其它水果,20150104,0.43,4.3,10.0
238,休闲,口香糖,无糖口香糖,20150104,1.0,10.9,10.9
94,酒饮,果汁饮料,植物蛋白饮料,20150104,1.0,2.0,2.0
212,日配,冷冻包子馒头,其它包子馒头,20150104,1.0,14.3,14.3
105,粮油,五谷杂粮,杂粮,20150104,0.906,14.3148,15.8
227,日配,蛋类,新鲜蛋品,20150104,0.994,6.73932,6.78
198,休闲,饼干,酥性,20150104,1.0,4.3,4.3
204,蔬果,蔬菜,叶菜,20150104,0.246,1.61376,6.56
203,蔬果,蔬菜,菌菇类,20150104,0.001,0.009,9.0
220,粮油,调味料,调理粉,20150104,1.0,7.3,7.3
220,粮油,调味料,调理粉,20150104,1.0,6.9,6.9
205,蔬果,蔬菜,鲜调味,20150104,0.204,3.1824,15.6
12,粮油,南北干货,桂圆,20150104,0.274,5.4252,19.8
223,蔬果,蔬菜,菌菇类,20150104,0.432,2.83392,6.56
235,休闲,口香糖,有糖口香糖,20150104,1.0,9.7,9.7
223,日配,冷冻点心,冷冻年糕,20150104,1.0,5.5,5.5
207,蔬果,蔬菜,根茎,20150104,1.24,4.9104,3.96
207,蔬果,蔬菜,根茎,20150104,0.298,2.3244,7.8
81,蔬果,蔬菜,花果,20150104,0.324,2.4624,7.6
187,粮油,调味料,99%味精,20150104,1.0,3.9,3.9
187,休闲,糕点,散称糕点,20150104,0.212,3.3496,15.8
188,休闲,炒货,果片,20150104,1.0,6.5,6.5
217,蔬果,蔬菜,根茎,20150104,0.485,2.425,5.0
217,粮油,盐/糖,功能盐,20150104,1.0,3.2,3.2
94,酒饮,果汁饮料,植物蛋白饮料,20150104,1.0,3.8,3.8
94,酒饮,乳饮料,加味酸乳饮,20150104,1.0,4.5,4.5
228,蔬果,水果,柑桔柚类,20150104,1.43,2.86,2.0
201,休闲,炒货,香瓜子,20150104,1.0,6.9,6.9
215,蔬果,蔬菜,叶菜,20150104,0.748,4.1888,5.6
108,休闲,糖果,棒糖,20150104,1.0,3.2,3.2
198,粮油,酱菜类,蔬菜,20150104,1.0,1.9,1.9
198,休闲,饼干,夹心,20150104,1.0,5.3,5.3
198,休闲,饼干,其他饼干,20150104,1.0,5.7,5.7
199,休闲,炒货,香瓜子,20150104,0.32,4.416,13.8
217,粮油,调味料,调理粉,20150104,1.0,2.9,2.9
133,蔬果,蔬菜,叶菜,20150104,0.421,2.4418,5.8
203,蔬果,蔬菜,叶菜,20150104,0.426,2.3856,5.6
94,休闲,进口食品,进口休闲食品,20150104,1.0,15.8,15.8
223,肉禽,猪肉,鲜猪肉,20150104,0.554,15.4012,27.8
223,粮油,调味料,鸡精,20150104,1.0,8.9,8.9
235,针织,女内衣裤,简装女内裤,20150104,1.0,14.5,14.5
56,蔬果,蔬菜,根茎,20150104,0.657,3.285,5.0
203,蔬果,蔬菜,叶菜,20150104,0.559,1.09564,1.96
105,蔬果,蔬菜,根茎,20150104,0.324,1.28304,3.96
198,粮油,酱菜类,笋类,20150104,1.0,1.7,1.7
198,休闲,膨化点心,袋装薯片,20150104,1.0,4.0,4.0
231,粮油,煮食面/粉,挂面,20150104,1.0,8.5,8.5
212,日配,冷冻点心,冷冻面食,20150104,1.0,13.9,13.9
203,蔬果,蔬菜,根茎,20150104,0.298,1.1324,3.8
105,蔬果,蔬菜,菌菇类,20150104,0.29,2.61,9.0
12,洗化,纸制品,无芯纸,20150104,1.0,1.7,1.7
24,休闲,炒货,香瓜子,20150104,0.366,5.0508,13.8
207,洗化,纸制品,无芯纸,20150104,1.0,15.5,15.5
187,粮油,调味料,80%味精,20150104,4.0,7.6,1.9
47,蔬果,加工豆类,豆类料理,20150104,0.284,3.408,12.0
223,肉禽,鸡产品,调味鸡肉,20150104,0.972,19.0512,19.6
236,蔬果,蔬菜,根茎,20150104,0.308,2.4024,7.8
217,蔬果,蔬菜,根茎,20150104,0.447,1.77012,3.96
133,粮油,液体调料,料酒,20150104,1.0,6.7,6.7
235,休闲,饼干,趣味/休闲,20150104,1.0,4.9,4.9
198,日配,常温肉制品,猪肉火腿肠,20150104,1.0,16.3,16.3
199,蔬果,蔬菜,叶菜,20150104,0.5,1.28,2.56
205,蔬果,蔬菜,根茎,20150104,0.392,1.96,5.0
12,洗化,纸制品,无芯纸,20150104,1.0,10.9,10.9
47,蔬果,蔬菜,叶菜,20150104,0.444,1.13664,2.56
241,洗化,浴厕厨清洁剂,餐具清洁剂,20150105,1.0,4.9,4.9
92,熟食,现制中式面点,现制蒸类,20150105,4.0,2.0,0.5
242,蔬果,蔬菜,叶菜,20150105,1.109,2.17364,1.96
244,日配,冷藏料理,冷藏面食类,20150105,1.0,5.7,5.7
76,休闲,饼干,其他饼干,20150105,0.156,9.3288,59.8
75,休闲,即食熟制品,肉松,20150105,1.0,9.5,9.5
215,蔬果,蔬菜,花果,20150105,0.35,2.03,5.8
196,蔬果,蔬菜,叶菜,20150105,0.412,2.3072,5.6
92,粮油,南北干货,木耳,20150105,0.1,8.98,89.8
242,洗化,卫生巾,夜用卫生巾,20150105,1.0,4.5,4.5
247,肉禽,猪肉,鲜猪肉,20150105,0.258,7.6884,29.8
51,蔬果,蔬菜,根茎,20150105,0.839,1.5102,1.8
51,蔬果,蔬菜,根茎,20150105,0.084,0.42,5.0
92,蔬果,蔬菜,鲜调味,20150105,0.725,4.756,6.56
249,洗化,浴厕厨清洁剂,消毒剂,20150105,1.0,3.5,3.5
250,蔬果,蔬菜,叶菜,20150105,0.21,1.26,6.0
212,休闲,炒货,西瓜子,20150105,0.12,4.2,35.0
244,蔬果,加工豆类,豆腐,20150105,2.0,3.0,1.5
215,蔬果,加工豆类,豆腐,20150105,0.514,1.52144,2.96
84,蔬果,蔬菜,叶菜,20150105,0.21,1.1676,5.56
84,蔬果,蔬菜,根茎,20150105,0.597,2.36412,3.96
108,粮油,食用油,调和油,20150105,1.0,59.9,59.9
255,粮油,液体调料,凉拌酱油,20150105,1.0,11.3,11.3
196,日配,常温肉制品,猪肉火腿肠,20150105,1.0,16.3,16.3
92,蔬果,加工豆类,豆干豆皮,20150105,0.184,1.42784,7.76
93,蔬果,加工豆类,豆腐,20150105,2.0,3.0,1.5
256,蔬果,蔬菜,芽菜,20150105,0.332,0.49136,1.48
92,熟食,凉拌熟食,凉拌素食,20150105,0.464,9.28,20.0
92,粮油,调味料,调理粉,20150105,1.0,3.7,3.7
255,粮油,盐/糖,绵白糖,20150105,1.0,5.9,5.9
145,蔬果,蔬菜,花果,20150105,0.454,2.5424,5.6
258,粮油,调味酱,甜面/豆瓣酱,20150105,1.0,6.7,6.7
76,洗化,纸制品,手帕纸,20150105,1.0,12.9,12.9
258,蔬果,蔬菜,花果,20150105,0.33,3.2868,9.96
260,蔬果,蔬菜,芽菜,20150105,0.524,0.92224,1.76
221,蔬果,水果,柑桔柚类,20150105,0.95,11.381,11.98
113,休闲,即食熟制品,其他即食熟制品,20150105,1.0,8.3,8.3
261,洗化,纸制品,软抽纸巾,20150105,1.0,11.7,11.7
215,蔬果,蔬菜,花果,20150105,0.27,2.592,9.6
12,粮油,食用油,大豆油,20150105,1.0,49.9,49.9
264,日配,冷藏肉制品,其它肠类,20150105,1.0,12.3,12.3
265,蔬果,蔬菜,花果,20150105,0.236,0.46728,1.98
241,粮油,煮食面/粉,挂面,20150105,1.0,9.9,9.9
266,蔬果,蔬菜,根茎,20150105,0.455,1.82,4.0
267,家居,保鲜用品,保鲜袋,20150105,1.0,4.0,4.0
51,粮油,南北干货,粉丝/条,20150105,1.0,3.9,3.9
108,洗化,纸尿裤,儿童纸尿裤,20150105,1.0,33.7,33.7
264,洗化,洗衣用品,洗衣液,20150105,1.0,16.9,16.9
47,蔬果,蔬菜,根茎,20150105,0.335,0.8576,2.56
84,肉禽,鸭产品,加工鸭肉,20150105,0.414,9.522,23.0
84,日配,蛋类,新鲜蛋品,20150105,0.784,5.31552,6.78
268,洗化,洗护发用品,洗发水,20150105,1.0,35.9,35.9
145,蔬果,水果,其它水果,20150105,0.394,10.1652,25.8
269,日配,常温乳品,利乐砖加味奶,20150105,1.0,3.5,3.5
270,蔬果,水果,进口水果,20150105,0.906,15.9456,17.6
205,蔬果,蔬菜,根茎,20150105,0.45,7.2,16.0
271,蔬果,水果,柑桔柚类,20150105,0.666,7.97868,11.98
92,蔬果,蔬菜,根茎,20150105,0.379,1.4402,3.8
264,洗化,口腔卫生用品,成人牙膏,20150105,1.0,26.9,26.9
274,蔬果,加工豆类,豆腐,20150105,2.0,3.0,1.5
12,粮油,南北干货,木耳,20150105,0.078,7.0044,89.8
75,洗化,纸制品,无芯纸,20150105,1.0,15.5,15.5
215,蔬果,蔬菜,根茎,20150105,1.007,1.97372,1.96
113,休闲,蜜饯,葡萄干,20150105,1.0,10.9,10.9
271,蔬果,水果,进口水果,20150105,0.778,13.6928,17.6
61,蔬果,蔬菜,根茎,20150105,0.234,1.8252,7.8
183,蔬果,蔬菜,根茎,20150105,0.878,1.72088,1.96
250,蔬果,加工豆类,豆干豆皮,20150105,0.438,3.39888,7.76
269,休闲,饼干,苏打,20150105,1.0,3.2,3.2
93,蔬果,蔬菜,花果,20150105,0.91,2.8756,3.16
244,日配,冷藏料理,冷藏面食类,20150105,1.0,8.3,8.3
270,熟食,现制中式面点,现制蒸类,20150105,0.487,2.922,6.0
261,洗化,纸制品,无芯纸,20150105,1.0,15.7,15.7
